labels,gender,source,path
fear,male,CREMA,Crema/1090_ITH_FEA_XX.wav
happy,male,CREMA,Crema/1090_ITH_HAP_XX.wav
neutral,male,CREMA,Crema/1090_ITH_NEU_XX.wav
sad,male,CREMA,Crema/1090_ITH_SAD_XX.wav
angry,male,CREMA,Crema/1090_ITS_ANG_XX.wav
disgust,male,CREMA,Crema/1090_ITS_DIS_XX.wav
fear,male,CREMA,Crema/1090_ITS_FEA_XX.wav
happy,male,CREMA,Crema/1090_ITS_HAP_XX.wav
neutral,male,CREMA,Crema/1090_ITS_NEU_XX.wav
sad,male,CREMA,Crema/1090_ITS_SAD_XX.wav
angry,male,CREMA,Crema/1090_IWL_ANG_XX.wav
disgust,male,CREMA,Crema/1090_IWL_DIS_XX.wav
fear,male,CREMA,Crema/1090_IWL_FEA_XX.wav
happy,male,CREMA,Crema/1090_IWL_HAP_XX.wav
neutral,male,CREMA,Crema/1090_IWL_NEU_XX.wav
sad,male,CREMA,Crema/1090_IWL_SAD_XX.wav
angry,male,CREMA,Crema/1090_IWW_ANG_XX.wav
disgust,male,CREMA,Crema/1090_IWW_DIS_XX.wav
fear,male,CREMA,Crema/1090_IWW_FEA_XX.wav
happy,male,CREMA,Crema/1090_IWW_HAP_XX.wav
neutral,male,CREMA,Crema/1090_IWW_NEU_XX.wav
sad,male,CREMA,Crema/1090_IWW_SAD_XX.wav
angry,male,CREMA,Crema/1090_MTI_ANG_XX.wav
disgust,male,CREMA,Crema/1090_MTI_DIS_XX.wav
fear,male,CREMA,Crema/1090_MTI_FEA_XX.wav
happy,male,CREMA,Crema/1090_MTI_HAP_XX.wav
neutral,male,CREMA,Crema/1090_MTI_NEU_XX.wav
sad,male,CREMA,Crema/1090_MTI_SAD_XX.wav
angry,male,CREMA,Crema/1090_TAI_ANG_XX.wav
disgust,male,CREMA,Crema/1090_TAI_DIS_XX.wav
fear,male,CREMA,Crema/1090_TAI_FEA_XX.wav
happy,male,CREMA,Crema/1090_TAI_HAP_XX.wav
neutral,male,CREMA,Crema/1090_TAI_NEU_XX.wav
sad,male,CREMA,Crema/1090_TAI_SAD_XX.wav
angry,male,CREMA,Crema/1090_TIE_ANG_XX.wav
disgust,male,CREMA,Crema/1090_TIE_DIS_XX.wav
fear,male,CREMA,Crema/1090_TIE_FEA_XX.wav
happy,male,CREMA,Crema/1090_TIE_HAP_XX.wav
neutral,male,CREMA,Crema/1090_TIE_NEU_XX.wav
sad,male,CREMA,Crema/1090_TIE_SAD_XX.wav
angry,male,CREMA,Crema/1090_TSI_ANG_XX.wav
disgust,male,CREMA,Crema/1090_TSI_DIS_XX.wav
fear,male,CREMA,Crema/1090_TSI_FEA_XX.wav
happy,male,CREMA,Crema/1090_TSI_HAP_XX.wav
neutral,male,CREMA,Crema/1090_TSI_NEU_XX.wav
sad,male,CREMA,Crema/1090_TSI_SAD_XX.wav
angry,male,CREMA,Crema/1090_WSI_ANG_XX.wav
disgust,male,CREMA,Crema/1090_WSI_DIS_XX.wav
fear,male,CREMA,Crema/1090_WSI_FEA_XX.wav
happy,male,CREMA,Crema/1090_WSI_HAP_XX.wav
neutral,male,CREMA,Crema/1090_WSI_NEU_XX.wav
sad,male,CREMA,Crema/1090_WSI_SAD_XX.wav
angry,female,CREMA,Crema/1091_DFA_ANG_XX.wav
disgust,female,CREMA,Crema/1091_DFA_DIS_XX.wav
fear,female,CREMA,Crema/1091_DFA_FEA_XX.wav
happy,female,CREMA,Crema/1091_DFA_HAP_XX.wav
neutral,female,CREMA,Crema/1091_DFA_NEU_XX.wav
sad,female,CREMA,Crema/1091_DFA_SAD_XX.wav
angry,female,CREMA,Crema/1091_IEO_ANG_HI.wav
angry,female,CREMA,Crema/1091_IEO_ANG_LO.wav
angry,female,CREMA,Crema/1091_IEO_ANG_MD.wav
disgust,female,CREMA,Crema/1091_IEO_DIS_HI.wav
disgust,female,CREMA,Crema/1091_IEO_DIS_LO.wav
disgust,female,CREMA,Crema/1091_IEO_DIS_MD.wav
fear,female,CREMA,Crema/1091_IEO_FEA_HI.wav
fear,female,CREMA,Crema/1091_IEO_FEA_LO.wav
fear,female,CREMA,Crema/1091_IEO_FEA_MD.wav
happy,female,CREMA,Crema/1091_IEO_HAP_HI.wav
happy,female,CREMA,Crema/1091_IEO_HAP_LO.wav
happy,female,CREMA,Crema/1091_IEO_HAP_MD.wav
neutral,female,CREMA,Crema/1091_IEO_NEU_XX.wav
sad,female,CREMA,Crema/1091_IEO_SAD_HI.wav
sad,female,CREMA,Crema/1091_IEO_SAD_LO.wav
sad,female,CREMA,Crema/1091_IEO_SAD_MD.wav
angry,female,CREMA,Crema/1091_IOM_ANG_XX.wav
disgust,female,CREMA,Crema/1091_IOM_DIS_XX.wav
fear,female,CREMA,Crema/1091_IOM_FEA_XX.wav
happy,female,CREMA,Crema/1091_IOM_HAP_XX.wav
neutral,female,CREMA,Crema/1091_IOM_NEU_XX.wav
sad,female,CREMA,Crema/1091_IOM_SAD_XX.wav
angry,female,CREMA,Crema/1091_ITH_ANG_XX.wav
disgust,female,CREMA,Crema/1091_ITH_DIS_XX.wav
fear,female,CREMA,Crema/1091_ITH_FEA_XX.wav
happy,female,CREMA,Crema/1091_ITH_HAP_XX.wav
neutral,female,CREMA,Crema/1091_ITH_NEU_XX.wav
sad,female,CREMA,Crema/1091_ITH_SAD_XX.wav
angry,female,CREMA,Crema/1091_ITS_ANG_XX.wav
disgust,female,CREMA,Crema/1091_ITS_DIS_XX.wav
fear,female,CREMA,Crema/1091_ITS_FEA_XX.wav
happy,female,CREMA,Crema/1091_ITS_HAP_XX.wav
neutral,female,CREMA,Crema/1091_ITS_NEU_XX.wav
sad,female,CREMA,Crema/1091_ITS_SAD_XX.wav
angry,female,CREMA,Crema/1091_IWL_ANG_XX.wav
disgust,female,CREMA,Crema/1091_IWL_DIS_XX.wav
fear,female,CREMA,Crema/1091_IWL_FEA_XX.wav
happy,female,CREMA,Crema/1091_IWL_HAP_XX.wav
neutral,female,CREMA,Crema/1091_IWL_NEU_XX.wav
sad,female,CREMA,Crema/1091_IWL_SAD_XX.wav
angry,female,CREMA,Crema/1091_IWW_ANG_XX.wav
disgust,female,CREMA,Crema/1091_IWW_DIS_XX.wav
fear,female,CREMA,Crema/1091_IWW_FEA_XX.wav
happy,female,CREMA,Crema/1091_IWW_HAP_XX.wav
neutral,female,CREMA,Crema/1091_IWW_NEU_XX.wav
sad,female,CREMA,Crema/1091_IWW_SAD_XX.wav
angry,female,CREMA,Crema/1091_MTI_ANG_XX.wav
disgust,female,CREMA,Crema/1091_MTI_DIS_XX.wav
fear,female,CREMA,Crema/1091_MTI_FEA_XX.wav
happy,female,CREMA,Crema/1091_MTI_HAP_XX.wav
neutral,female,CREMA,Crema/1091_MTI_NEU_XX.wav
sad,female,CREMA,Crema/1091_MTI_SAD_XX.wav
angry,female,CREMA,Crema/1091_TAI_ANG_XX.wav
disgust,female,CREMA,Crema/1091_TAI_DIS_XX.wav
fear,female,CREMA,Crema/1091_TAI_FEA_XX.wav
happy,female,CREMA,Crema/1091_TAI_HAP_XX.wav
neutral,female,CREMA,Crema/1091_TAI_NEU_XX.wav
sad,female,CREMA,Crema/1091_TAI_SAD_XX.wav
angry,female,CREMA,Crema/1091_TIE_ANG_XX.wav
disgust,female,CREMA,Crema/1091_TIE_DIS_XX.wav
fear,female,CREMA,Crema/1091_TIE_FEA_XX.wav
happy,female,CREMA,Crema/1091_TIE_HAP_XX.wav
neutral,female,CREMA,Crema/1091_TIE_NEU_XX.wav
sad,female,CREMA,Crema/1091_TIE_SAD_XX.wav
angry,female,CREMA,Crema/1091_TSI_ANG_XX.wav
disgust,female,CREMA,Crema/1091_TSI_DIS_XX.wav
fear,female,CREMA,Crema/1091_TSI_FEA_XX.wav
happy,female,CREMA,Crema/1091_TSI_HAP_XX.wav
neutral,female,CREMA,Crema/1091_TSI_NEU_XX.wav
sad,female,CREMA,Crema/1091_TSI_SAD_XX.wav
angry,female,CREMA,Crema/1091_WSI_ANG_XX.wav
disgust,female,CREMA,Crema/1091_WSI_DIS_XX.wav
fear,female,CREMA,Crema/1091_WSI_FEA_XX.wav
happy,female,CREMA,Crema/1091_WSI_HAP_XX.wav
neutral,female,CREMA,Crema/1091_WSI_NEU_XX.wav
sad,female,CREMA,Crema/1091_WSI_SAD_XX.wav
surprise,female,EMOVO,EMOVO/f1/sor-f1-b1.wav
surprise,female,EMOVO,EMOVO/f1/sor-f1-n2.wav
neutral,female,EMOVO,EMOVO/f1/neu-f1-l2.wav
sad,female,EMOVO,EMOVO/f1/tri-f1-l3.wav
fear,female,EMOVO,EMOVO/f1/pau-f1-l4.wav
sad,female,EMOVO,EMOVO/f1/tri-f1-l2.wav
neutral,female,EMOVO,EMOVO/f1/neu-f1-l3.wav
surprise,female,EMOVO,EMOVO/f1/sor-f1-n3.wav
surprise,female,EMOVO,EMOVO/f1/sor-f1-b2.wav
surprise,female,EMOVO,EMOVO/f1/sor-f1-n1.wav
disgust,female,EMOVO,EMOVO/f1/dis-f1-n5.wav
neutral,female,EMOVO,EMOVO/f1/neu-f1-l1.wav
happy,female,EMOVO,EMOVO/f1/gio-f1-l4.wav
sad,female,EMOVO,EMOVO/f1/tri-f1-l1.wav
disgust,female,EMOVO,EMOVO/f1/dis-f1-n4.wav
surprise,female,EMOVO,EMOVO/f1/sor-f1-b3.wav
surprise,female,EMOVO,EMOVO/f1/sor-f1-n4.wav
disgust,female,EMOVO,EMOVO/f1/dis-f1-b3.wav
neutral,female,EMOVO,EMOVO/f1/neu-f1-l4.wav
happy,female,EMOVO,EMOVO/f1/gio-f1-l1.wav
fear,female,EMOVO,EMOVO/f1/pau-f1-l2.wav
fear,female,EMOVO,EMOVO/f1/pau-f1-l3.wav
sad,female,EMOVO,EMOVO/f1/tri-f1-l4.wav
disgust,female,EMOVO,EMOVO/f1/dis-f1-b2.wav
disgust,female,EMOVO,EMOVO/f1/dis-f1-n1.wav
surprise,female,EMOVO,EMOVO/f1/sor-f1-n5.wav
disgust,female,EMOVO,EMOVO/f1/dis-f1-n3.wav
happy,female,EMOVO,EMOVO/f1/gio-f1-l2.wav
fear,female,EMOVO,EMOVO/f1/pau-f1-l1.wav
happy,female,EMOVO,EMOVO/f1/gio-f1-l3.wav
disgust,female,EMOVO,EMOVO/f1/dis-f1-b1.wav
disgust,female,EMOVO,EMOVO/f1/dis-f1-n2.wav
surprise,female,EMOVO,EMOVO/f1/sor-f1-d2.wav
angry,female,EMOVO,EMOVO/f1/rab-f1-l4.wav
surprise,female,EMOVO,EMOVO/f1/sor-f1-d1.wav
angry,female,EMOVO,EMOVO/f1/rab-f1-l2.wav
disgust,female,EMOVO,EMOVO/f1/dis-f1-d1.wav
angry,female,EMOVO,EMOVO/f1/rab-f1-l3.wav
angry,female,EMOVO,EMOVO/f1/rab-f1-l1.wav
disgust,female,EMOVO,EMOVO/f1/dis-f1-d2.wav
angry,female,EMOVO,EMOVO/f1/rab-f1-n5.wav
sad,female,EMOVO,EMOVO/f1/tri-f1-d2.wav
neutral,female,EMOVO,EMOVO/f1/neu-f1-d2.wav
angry,female,EMOVO,EMOVO/f1/rab-f1-n4.wav
sad,female,EMOVO,EMOVO/f1/tri-f1-d1.wav
neutral,female,EMOVO,EMOVO/f1/neu-f1-d1.wav
angry,female,EMOVO,EMOVO/f1/rab-f1-n3.wav
fear,female,EMOVO,EMOVO/f1/pau-f1-d2.wav
happy,female,EMOVO,EMOVO/f1/gio-f1-d1.wav
angry,female,EMOVO,EMOVO/f1/rab-f1-b1.wav
angry,female,EMOVO,EMOVO/f1/rab-f1-n2.wav
angry,female,EMOVO,EMOVO/f1/rab-f1-b3.wav
fear,female,EMOVO,EMOVO/f1/pau-f1-d1.wav
happy,female,EMOVO,EMOVO/f1/gio-f1-d2.wav
angry,female,EMOVO,EMOVO/f1/rab-f1-b2.wav
angry,female,EMOVO,EMOVO/f1/rab-f1-n1.wav
surprise,female,EMOVO,EMOVO/f1/sor-f1-l3.wav
neutral,female,EMOVO,EMOVO/f1/neu-f1-n3.wav
sad,female,EMOVO,EMOVO/f1/tri-f1-n2.wav
sad,female,EMOVO,EMOVO/f1/tri-f1-b1.wav
fear,female,EMOVO,EMOVO/f1/pau-f1-n5.wav
fear,female,EMOVO,EMOVO/f1/pau-f1-n4.wav
sad,female,EMOVO,EMOVO/f1/tri-f1-n3.wav
neutral,female,EMOVO,EMOVO/f1/neu-f1-b1.wav
neutral,female,EMOVO,EMOVO/f1/neu-f1-n2.wav
surprise,female,EMOVO,EMOVO/f1/sor-f1-l2.wav
disgust,female,EMOVO,EMOVO/f1/dis-f1-l4.wav
neutral,female,EMOVO,EMOVO/f1/neu-f1-b3.wav
sad,female,EMOVO,EMOVO/f1/tri-f1-n1.wav
sad,female,EMOVO,EMOVO/f1/tri-f1-b2.wav
happy,female,EMOVO,EMOVO/f1/gio-f1-n5.wav
happy,female,EMOVO,EMOVO/f1/gio-f1-n4.wav
sad,female,EMOVO,EMOVO/f1/tri-f1-b3.wav
neutral,female,EMOVO,EMOVO/f1/neu-f1-b2.wav
neutral,female,EMOVO,EMOVO/f1/neu-f1-n1.wav
surprise,female,EMOVO,EMOVO/f1/sor-f1-l1.wav
disgust,female,EMOVO,EMOVO/f1/dis-f1-l1.wav
neutral,female,EMOVO,EMOVO/f1/neu-f1-n5.wav
happy,female,EMOVO,EMOVO/f1/gio-f1-b3.wav
sad,female,EMOVO,EMOVO/f1/tri-f1-n4.wav
fear,female,EMOVO,EMOVO/f1/pau-f1-n3.wav
fear,female,EMOVO,EMOVO/f1/pau-f1-n2.wav
happy,female,EMOVO,EMOVO/f1/gio-f1-n1.wav
sad,female,EMOVO,EMOVO/f1/tri-f1-n5.wav
fear,female,EMOVO,EMOVO/f1/pau-f1-b1.wav
happy,female,EMOVO,EMOVO/f1/gio-f1-b2.wav
neutral,female,EMOVO,EMOVO/f1/neu-f1-n4.wav
angry,female,EMOVO,EMOVO/f1/rab-f1-d2.wav
surprise,female,EMOVO,EMOVO/f1/sor-f1-l4.wav
disgust,female,EMOVO,EMOVO/f1/dis-f1-l2.wav
fear,female,EMOVO,EMOVO/f1/pau-f1-b3.wav
happy,female,EMOVO,EMOVO/f1/gio-f1-n3.wav
fear,female,EMOVO,EMOVO/f1/pau-f1-n1.wav
happy,female,EMOVO,EMOVO/f1/gio-f1-n2.wav
fear,female,EMOVO,EMOVO/f1/pau-f1-b2.wav
happy,female,EMOVO,EMOVO/f1/gio-f1-b1.wav
angry,female,EMOVO,EMOVO/f1/rab-f1-d1.wav
disgust,female,EMOVO,EMOVO/f1/dis-f1-l3.wav
angry,female,EMOVO,EMOVO/f2/rab-f2-n2.wav
angry,female,EMOVO,EMOVO/f2/rab-f2-b1.wav
happy,female,EMOVO,EMOVO/f2/gio-f2-d1.wav
fear,female,EMOVO,EMOVO/f2/pau-f2-d2.wav
angry,female,EMOVO,EMOVO/f2/rab-f2-n3.wav
angry,female,EMOVO,EMOVO/f2/rab-f2-n1.wav
angry,female,EMOVO,EMOVO/f2/rab-f2-b2.wav
happy,female,EMOVO,EMOVO/f2/gio-f2-d2.wav
fear,female,EMOVO,EMOVO/f2/pau-f2-d1.wav
angry,female,EMOVO,EMOVO/f2/rab-f2-b3.wav
angry,female,EMOVO,EMOVO/f2/rab-f2-n4.wav
neutral,female,EMOVO,EMOVO/f2/neu-f2-d2.wav
sad,female,EMOVO,EMOVO/f2/tri-f2-d2.wav
angry,female,EMOVO,EMOVO/f2/rab-f2-n5.wav
neutral,female,EMOVO,EMOVO/f2/neu-f2-d1.wav
sad,female,EMOVO,EMOVO/f2/tri-f2-d1.wav
angry,female,EMOVO,EMOVO/f2/rab-f2-d2.wav
surprise,female,EMOVO,EMOVO/f2/sor-f2-l4.wav
happy,female,EMOVO,EMOVO/f2/gio-f2-b2.wav
fear,female,EMOVO,EMOVO/f2/pau-f2-b1.wav
sad,female,EMOVO,EMOVO/f2/tri-f2-n5.wav
happy,female,EMOVO,EMOVO/f2/gio-f2-n1.wav
fear,female,EMOVO,EMOVO/f2/pau-f2-n2.wav
neutral,female,EMOVO,EMOVO/f2/neu-f2-n4.wav
neutral,female,EMOVO,EMOVO/f2/neu-f2-n5.wav
fear,female,EMOVO,EMOVO/f2/pau-f2-n3.wav
sad,female,EMOVO,EMOVO/f2/tri-f2-n4.wav
happy,female,EMOVO,EMOVO/f2/gio-f2-b3.wav
disgust,female,EMOVO,EMOVO/f2/dis-f2-l1.wav
disgust,female,EMOVO,EMOVO/f2/dis-f2-l3.wav
angry,female,EMOVO,EMOVO/f2/rab-f2-d1.wav
happy,female,EMOVO,EMOVO/f2/gio-f2-b1.wav
fear,female,EMOVO,EMOVO/f2/pau-f2-b2.wav
happy,female,EMOVO,EMOVO/f2/gio-f2-n2.wav
fear,female,EMOVO,EMOVO/f2/pau-f2-n1.wav
happy,female,EMOVO,EMOVO/f2/gio-f2-n3.wav
fear,female,EMOVO,EMOVO/f2/pau-f2-b3.wav
disgust,female,EMOVO,EMOVO/f2/dis-f2-l2.wav
surprise,female,EMOVO,EMOVO/f2/sor-f2-l2.wav
sad,female,EMOVO,EMOVO/f2/tri-f2-n3.wav
fear,female,EMOVO,EMOVO/f2/pau-f2-n4.wav
neutral,female,EMOVO,EMOVO/f2/neu-f2-n2.wav
neutral,female,EMOVO,EMOVO/f2/neu-f2-b1.wav
neutral,female,EMOVO,EMOVO/f2/neu-f2-n3.wav
fear,female,EMOVO,EMOVO/f2/pau-f2-n5.wav
sad,female,EMOVO,EMOVO/f2/tri-f2-b1.wav
sad,female,EMOVO,EMOVO/f2/tri-f2-n2.wav
surprise,female,EMOVO,EMOVO/f2/sor-f2-l3.wav
surprise,female,EMOVO,EMOVO/f2/sor-f2-l1.wav
sad,female,EMOVO,EMOVO/f2/tri-f2-b3.wav
happy,female,EMOVO,EMOVO/f2/gio-f2-n4.wav
neutral,female,EMOVO,EMOVO/f2/neu-f2-n1.wav
neutral,female,EMOVO,EMOVO/f2/neu-f2-b2.wav
neutral,female,EMOVO,EMOVO/f2/neu-f2-b3.wav
happy,female,EMOVO,EMOVO/f2/gio-f2-n5.wav
sad,female,EMOVO,EMOVO/f2/tri-f2-b2.wav
sad,female,EMOVO,EMOVO/f2/tri-f2-n1.wav
disgust,female,EMOVO,EMOVO/f2/dis-f2-l4.wav
disgust,female,EMOVO,EMOVO/f2/dis-f2-n1.wav
disgust,female,EMOVO,EMOVO/f2/dis-f2-b2.wav
surprise,female,EMOVO,EMOVO/f2/sor-f2-n5.wav
sad,female,EMOVO,EMOVO/f2/tri-f2-l4.wav
fear,female,EMOVO,EMOVO/f2/pau-f2-l3.wav
neutral,female,EMOVO,EMOVO/f2/neu-f2-l4.wav
fear,female,EMOVO,EMOVO/f2/pau-f2-l2.wav
happy,female,EMOVO,EMOVO/f2/gio-f2-l1.wav
surprise,female,EMOVO,EMOVO/f2/sor-f2-n4.wav
disgust,female,EMOVO,EMOVO/f2/dis-f2-b3.wav
disgust,female,EMOVO,EMOVO/f2/dis-f2-n2.wav
disgust,female,EMOVO,EMOVO/f2/dis-f2-b1.wav
happy,female,EMOVO,EMOVO/f2/gio-f2-l3.wav
fear,female,EMOVO,EMOVO/f2/pau-f2-l1.wav
happy,female,EMOVO,EMOVO/f2/gio-f2-l2.wav
disgust,female,EMOVO,EMOVO/f2/dis-f2-n3.wav
surprise,female,EMOVO,EMOVO/f2/sor-f2-n3.wav
sad,female,EMOVO,EMOVO/f2/tri-f2-l2.wav
neutral,female,EMOVO,EMOVO/f2/neu-f2-l3.wav
neutral,female,EMOVO,EMOVO/f2/neu-f2-l2.wav
fear,female,EMOVO,EMOVO/f2/pau-f2-l4.wav
sad,female,EMOVO,EMOVO/f2/tri-f2-l3.wav
surprise,female,EMOVO,EMOVO/f2/sor-f2-n2.wav
surprise,female,EMOVO,EMOVO/f2/sor-f2-b1.wav
disgust,female,EMOVO,EMOVO/f2/dis-f2-n4.wav
surprise,female,EMOVO,EMOVO/f2/sor-f2-b3.wav
sad,female,EMOVO,EMOVO/f2/tri-f2-l1.wav
neutral,female,EMOVO,EMOVO/f2/neu-f2-l1.wav
happy,female,EMOVO,EMOVO/f2/gio-f2-l4.wav
surprise,female,EMOVO,EMOVO/f2/sor-f2-n1.wav
surprise,female,EMOVO,EMOVO/f2/sor-f2-b2.wav
disgust,female,EMOVO,EMOVO/f2/dis-f2-n5.wav
angry,female,EMOVO,EMOVO/f2/rab-f2-l3.wav
disgust,female,EMOVO,EMOVO/f2/dis-f2-d1.wav
angry,female,EMOVO,EMOVO/f2/rab-f2-l2.wav
disgust,female,EMOVO,EMOVO/f2/dis-f2-d2.wav
angry,female,EMOVO,EMOVO/f2/rab-f2-l1.wav
surprise,female,EMOVO,EMOVO/f2/sor-f2-d2.wav
angry,female,EMOVO,EMOVO/f2/rab-f2-l4.wav
surprise,female,EMOVO,EMOVO/f2/sor-f2-d1.wav
fear,female,EMOVO,EMOVO/f3/pau-f3-l1.wav
happy,female,EMOVO,EMOVO/f3/gio-f3-l2.wav
disgust,female,EMOVO,EMOVO/f3/dis-f3-n3.wav
disgust,female,EMOVO,EMOVO/f3/dis-f3-b1.wav
disgust,female,EMOVO,EMOVO/f3/dis-f3-n2.wav
happy,female,EMOVO,EMOVO/f3/gio-f3-l3.wav
fear,female,EMOVO,EMOVO/f3/pau-f3-l2.wav
happy,female,EMOVO,EMOVO/f3/gio-f3-l1.wav
neutral,female,EMOVO,EMOVO/f3/neu-f3-l4.wav
disgust,female,EMOVO,EMOVO/f3/dis-f3-b3.wav
surprise,female,EMOVO,EMOVO/f3/sor-f3-n4.wav
surprise,female,EMOVO,EMOVO/f3/sor-f3-n5.wav
disgust,female,EMOVO,EMOVO/f3/dis-f3-b2.wav
disgust,female,EMOVO,EMOVO/f3/dis-f3-n1.wav
fear,female,EMOVO,EMOVO/f3/pau-f3-l3.wav
sad,female,EMOVO,EMOVO/f3/tri-f3-l4.wav
happy,female,EMOVO,EMOVO/f3/gio-f3-l4.wav
neutral,female,EMOVO,EMOVO/f3/neu-f3-l1.wav
disgust,female,EMOVO,EMOVO/f3/dis-f3-n5.wav
surprise,female,EMOVO,EMOVO/f3/sor-f3-b2.wav
surprise,female,EMOVO,EMOVO/f3/sor-f3-n1.wav
surprise,female,EMOVO,EMOVO/f3/sor-f3-b3.wav
disgust,female,EMOVO,EMOVO/f3/dis-f3-n4.wav
sad,female,EMOVO,EMOVO/f3/tri-f3-l1.wav
sad,female,EMOVO,EMOVO/f3/tri-f3-l3.wav
fear,female,EMOVO,EMOVO/f3/pau-f3-l4.wav
neutral,female,EMOVO,EMOVO/f3/neu-f3-l2.wav
surprise,female,EMOVO,EMOVO/f3/sor-f3-b1.wav
surprise,female,EMOVO,EMOVO/f3/sor-f3-n2.wav
surprise,female,EMOVO,EMOVO/f3/sor-f3-n3.wav
neutral,female,EMOVO,EMOVO/f3/neu-f3-l3.wav
sad,female,EMOVO,EMOVO/f3/tri-f3-l2.wav
angry,female,EMOVO,EMOVO/f3/rab-f3-l1.wav
disgust,female,EMOVO,EMOVO/f3/dis-f3-d2.wav
angry,female,EMOVO,EMOVO/f3/rab-f3-l2.wav
disgust,female,EMOVO,EMOVO/f3/dis-f3-d1.wav
angry,female,EMOVO,EMOVO/f3/rab-f3-l3.wav
surprise,female,EMOVO,EMOVO/f3/sor-f3-d1.wav
angry,female,EMOVO,EMOVO/f3/rab-f3-l4.wav
surprise,female,EMOVO,EMOVO/f3/sor-f3-d2.wav
angry,female,EMOVO,EMOVO/f3/rab-f3-b3.wav
angry,female,EMOVO,EMOVO/f3/rab-f3-b2.wav
angry,female,EMOVO,EMOVO/f3/rab-f3-n1.wav
happy,female,EMOVO,EMOVO/f3/gio-f3-d2.wav
fear,female,EMOVO,EMOVO/f3/pau-f3-d1.wav
angry,female,EMOVO,EMOVO/f3/rab-f3-n3.wav
angry,female,EMOVO,EMOVO/f3/rab-f3-b1.wav
angry,female,EMOVO,EMOVO/f3/rab-f3-n2.wav
happy,female,EMOVO,EMOVO/f3/gio-f3-d1.wav
fear,female,EMOVO,EMOVO/f3/pau-f3-d2.wav
sad,female,EMOVO,EMOVO/f3/tri-f3-d1.wav
neutral,female,EMOVO,EMOVO/f3/neu-f3-d1.wav
sad,female,EMOVO,EMOVO/f3/tri-f3-d2.wav
angry,female,EMOVO,EMOVO/f3/rab-f3-n5.wav
angry,female,EMOVO,EMOVO/f3/rab-f3-n4.wav
neutral,female,EMOVO,EMOVO/f3/neu-f3-d2.wav
fear,female,EMOVO,EMOVO/f3/pau-f3-b3.wav
happy,female,EMOVO,EMOVO/f3/gio-f3-n3.wav
disgust,female,EMOVO,EMOVO/f3/dis-f3-l2.wav
angry,female,EMOVO,EMOVO/f3/rab-f3-d1.wav
disgust,female,EMOVO,EMOVO/f3/dis-f3-l3.wav
happy,female,EMOVO,EMOVO/f3/gio-f3-n2.wav
fear,female,EMOVO,EMOVO/f3/pau-f3-n1.wav
happy,female,EMOVO,EMOVO/f3/gio-f3-b1.wav
fear,female,EMOVO,EMOVO/f3/pau-f3-b2.wav
sad,female,EMOVO,EMOVO/f3/tri-f3-n4.wav
happy,female,EMOVO,EMOVO/f3/gio-f3-b3.wav
fear,female,EMOVO,EMOVO/f3/pau-f3-n3.wav
neutral,female,EMOVO,EMOVO/f3/neu-f3-n5.wav
disgust,female,EMOVO,EMOVO/f3/dis-f3-l1.wav
surprise,female,EMOVO,EMOVO/f3/sor-f3-l4.wav
angry,female,EMOVO,EMOVO/f3/rab-f3-d2.wav
neutral,female,EMOVO,EMOVO/f3/neu-f3-n4.wav
happy,female,EMOVO,EMOVO/f3/gio-f3-n1.wav
fear,female,EMOVO,EMOVO/f3/pau-f3-n2.wav
happy,female,EMOVO,EMOVO/f3/gio-f3-b2.wav
sad,female,EMOVO,EMOVO/f3/tri-f3-n5.wav
fear,female,EMOVO,EMOVO/f3/pau-f3-b1.wav
sad,female,EMOVO,EMOVO/f3/tri-f3-n1.wav
happy,female,EMOVO,EMOVO/f3/gio-f3-n5.wav
sad,female,EMOVO,EMOVO/f3/tri-f3-b2.wav
neutral,female,EMOVO,EMOVO/f3/neu-f3-b3.wav
disgust,female,EMOVO,EMOVO/f3/dis-f3-l4.wav
surprise,female,EMOVO,EMOVO/f3/sor-f3-l1.wav
neutral,female,EMOVO,EMOVO/f3/neu-f3-b2.wav
neutral,female,EMOVO,EMOVO/f3/neu-f3-n1.wav
sad,female,EMOVO,EMOVO/f3/tri-f3-b3.wav
happy,female,EMOVO,EMOVO/f3/gio-f3-n4.wav
sad,female,EMOVO,EMOVO/f3/tri-f3-n2.wav
sad,female,EMOVO,EMOVO/f3/tri-f3-b1.wav
fear,female,EMOVO,EMOVO/f3/pau-f3-n5.wav
neutral,female,EMOVO,EMOVO/f3/neu-f3-n3.wav
surprise,female,EMOVO,EMOVO/f3/sor-f3-l3.wav
surprise,female,EMOVO,EMOVO/f3/sor-f3-l2.wav
neutral,female,EMOVO,EMOVO/f3/neu-f3-b1.wav
neutral,female,EMOVO,EMOVO/f3/neu-f3-n2.wav
fear,female,EMOVO,EMOVO/f3/pau-f3-n4.wav
sad,female,EMOVO,EMOVO/f3/tri-f3-n3.wav
angry,male,EMOVO,EMOVO/m1/rab-m1-l1.wav
disgust,male,EMOVO,EMOVO/m1/dis-m1-d2.wav
angry,male,EMOVO,EMOVO/m1/rab-m1-l2.wav
angry,male,EMOVO,EMOVO/m1/rab-m1-l3.wav
disgust,male,EMOVO,EMOVO/m1/dis-m1-d1.wav
surprise,male,EMOVO,EMOVO/m1/sor-m1-d1.wav
surprise,male,EMOVO,EMOVO/m1/sor-m1-d2.wav
